id,title,author,created_at,content,status,comment_status
"120","Mocna pobudka","4","2010-09-13 14:53:00","<a href=""http://traugutt.net/lo/10_11/noga/slowacki/"" target=""_blank""><img style=""float: left; margin: 0px 3px; border: 0pt none;"" src=""http://traugutt.net/lo/10_11/noga/slowacki/thumbs/IMG_3634.JPG"" alt="""" width=""124"" height=""82"" /></a>Porażką 3 do 1 zakończyło się pierwsze spotkanie naszej reprezentacji w piłkę nożną. Na inaugurację sezonu nasi &bdquo;kopacze&rdquo; dostali za przeciwników uczniów LO im. A. Mickiewicza. Losy spotkania mogły potoczyć się zupełnie inaczej, tym bardziej że to Trauguciacy strzelili bramkę jako pierwsi. <br /> Sekstet: Satława &ndash; Jędrzejczyk, Musiał &ndash; Wójcik &ndash; Rokosa i Polak wyszedł na sztuczne boisko przy TZN wyraźnie stremowany. W pierwszych sekundach meczu chcieli to wykorzystać reprezentanci V LO, od razu ruszając do ofensywy. Jednak po kilku minutach, bramkową akcję przeprowadzili nasi zawodnicy. Bramkarz obronił strzał Polaka, jednak nie poradził już sobie z dobitką Rokosy. Rywale grali ostro, agresywnie lecz nieskutecznie. Próbowali stworzyć akcje w środku boiska i wykorzystać indywidualne umiejętności ich najlepszego zawodnika - &bdquo;Jagusia&rdquo;, to jednak nie przyniosło efektu w postaci gola. <!-- czytaj wiecej -->Dopiero po strzale z dystansu piłka wpadła do bramki strzeżonej przez Satławę. ""Mickiewiczacy"" zaczęli dominować, coraz śmielej wykorzystując błędy w naszej obronie. Jedyna odpowiedź na jaką stać było reprezentantów II Ogólniaka w tej części meczu, to strzał Rokosy, który powędrował w poprzeczkę, odbił się na linii bramkowej, by ostatecznie wypaść na bok. Po indywidualnym błędzie bramkę na 2 do 1 zdobyli przeciwnicy. Jeszcze przed przerwą po rzucie wolnym rozgrywanym przez Wójcika i Rokosę piłka zmierzała groźnie w światło bramki, ale bramkarz zdołał sparować ją na rzut rożny. <br /> Drugie 20 minut to już inna gra: zneutralizowane działań ""Mickiewicza"" w ataku, bardziej agresywna gra z rywalami, którzy już od początku nie zamierzali się z nami &bdquo;pieścić&rdquo; i śmiałe, lecz niecelne strzały naszych reprezentantów. Pewniejsza gra w obronie zaowocowała dłuższym utrzymywaniem się przy piłce. Zmiany w systemie hokejowym Kowalika, , Węgrzyna, Stępienia i Strzelczyka czasem pozwalały stworzyć dogodne okazje, a czasem przynosiły groźne straty. W bramce rywali znakomicie spisywał się Borek, który w całym meczu popisał się obroną kilku strzałów z rzutów wolnych jak i dobrymi interwencjami w próbach naszych napastników. Trauguciacy postawili wszystko na jedną kartę. Gra toczyła się głównie na połowie V LO, a po jednej z nielicznych kontr rywale strzelili swojego 3. gola. Do końca wciąż pozostawało jeszcze kilka minut. Pomimo śmiałych ataków i dobrych okazji piłka jak zaczarowana nie mogła znaleźć drogi do bramki pilnowanej przez &bdquo;Borka&rdquo;. Czasem brakowało kilku centymetrów, by skierować ją trochę niżej, delikatnie w bok lub, by po prostu nie testować wytrzymałości siatki tylko z bocznej strony. Dodając do tego mur, jakim zawodnicy z ul. Krakowskiej otoczyli swoją bramkę, naprawdę ciężko było coś ugrać. Nie pomagały nawet głośne porady Coacha Stasiaka, który najchętniej sam wbiegłby na boisko, ""doping"" garstki naszych uczniów, ani nawet zmagania Wójcika (te z rywalami, i te z sędzią). Pomimo kilku okazji, wynik nie zmienił się i to piłkarze ""Mickiewicza"" mogą dziś świętować z Panem Tadeuszem. <br /> Pierwsza faza turnieju to rozgrywki w 4-drużynowych grupach, więc jeszcze nic straconego. Wystarczy wygrać kolejne dwa mecze. Trudniej o taki optymizm wiedząc, że następny (czwartkowy) rywal to LO J. Słowackiego, a na zakończenie Z.S.T. Andersa, który słynie z klasy o profilu &bdquo;piłka nożna&rdquo;. Grunt to wierzyć we własne umiejętności, a wszystko będzie możliwe. A jakby co, to i tak szlifujemy formę dopiero na Euro2012&hellip;
newsa przygotował: Marcin Musiał kl. Ia","1","1"
"121","Masz jakiś problem…?!","4","2010-09-14 14:55:00","&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ...ktoś Ci grozi, dokucza, bądź po prostu masz pytanie, na które sam nie możesz znaleźć odpowiedzi? Mamy dla Ciebie fantastyczną wiadomość, nadchodzi pomoc! Jak z niej skorzystać? Nic prostszego, wystarczy wysłać do nas maila, w którym dokładnie opiszesz swój problem bądź wskażesz &bdquo;prześladowców&rdquo;, na adres: brygadatrg@gmail.com Najbardziej intrygujące, szokujące i burzące krew w żyłach problemy wraz z odpowiedziami znaleźć będzie można na łamach lokalnej prasy (LOT) w rubryce &bdquo;Porady Brygady&rdquo;. Wysoka jakość porad gwarantowana.
newsa przygotowali: Brygadziści","1","1"
"122","Nauka drogą do sukcesu na Śląsku","4","2010-09-14 14:57:00","&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Gmina Częstochowa w roku szkolnym 2010/2011 przystępuje do realizacji III edycji projektu systemowego &bdquo;Nauka drogą do sukcesu na Śląsku&rdquo;. Nabór wniosków trwa od 08.09.2010 roku do 30.09.2010 roku. O stypendium mogą ubiegać się uczniowie szkół gimnazjalnych i ponadgimnazjalnych (publicznych lub niepublicznych o uprawnieniach szkoły publicznej) z siedzibą na terenie Miasta Częstochowy, którzy w roku 2009/2010 uzyskali średnią z 3 wybranych przedmiotów kierunkowych (z grupy przedmiotów matematyczno-przyrodniczych i technicznych) co najmniej 4,60 a z pozostałych przedmiotów (z wyłączeniem przedmiotów kierunkowych) co najmniej 4,00. Dochód w 2009 roku w przeliczeniu na osobę nie przekraczał dwukrotności kwoty uprawniającej do uzyskania świadczeń rodzinnych (tekst jednolity Dz. U. 2006 Nr 139, poz. 992 z późn. zm.), tj. 1008,00 zł, Wzór wniosku oraz wszystkie niezbędne załączniki można pobrać na stronie internetowej www.czestochowa.pl w zakładce Edukacja i Nauka / <a href=""http://www.czestochowa.pl/miasto_1/edukacja_nauka/stypendia/201enauka-droga-do-sukcesu-na-slasku201d-2010-2011/view"" target=""_blank"">Stypendia</a>. Koordynatorem programu w II LO jest p. prof. Edyta Rećko.
newsa przygotowała: p.prof. E. Rećko","1","1"
"123","Kolejna porażka...","4","2010-09-16 15:05:00","&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Nasza piłkarska reprezentacja po raz drugi w tym sezonie nie sprostała wyzwaniu i przegrała kolejny mecz, tym razem z I LO im. J. Słowackiego. Nasi zawodnicy, pewni siebie wyszli na murawę w składzie: Satława &ndash; Jędrzejczyk, Małek &ndash; Wójcik &ndash; Rokosa i Polak. Mecz na boisku przy TZN rozpoczął się dla nas świetnie, to my pierwsi strzeliliśmy bramkę i prowadziliśmy 1:0. Wszystko jednak się zmieniło na naszą niekorzyść i w rezultacie zespół Traugutta przegrał 6:4. Na domiar złego, oprócz zwycięstwa, straciliśmy również, pod koniec meczu, bramkarza Satławę, który prawdopodobnie złamał palec. Entuzjazm przed następnym meczem wyraźnie zelżał, lecz w takich momentach potrzeba nam przede wszystkim koncentracji i pewności siebie, gdyż kolejnym rywalem będzie Z.Sz. im. gen. W. Andersa...
newsa przygotował: Michał Wręczycki kl. I A","1","1"
"124","Radio Traugutt Gra ! ","2068","2010-09-18 15:55:00","Radio Traugutt gra 19.09.2010 od 20.00 !
60 minut z Kasia Nosowską
60 minut z Grzegorzem Ciechowskim
Siesta Traugutt
Zapraszamy !","1","1"
"127","Zapraszamy na pierwsze zajęcia teatralne!","4","2010-09-17 17:54:00","Odbędą się 18 września (sobota) w godz. 10 - 13 w świetlicy szkolnej.<br /> Zajęcia są darmowe i otwarte - jako lekcja pokazowa rozpoczną cykl warsztatów teatralnych.<br /> Na najbliższe zajęcia zabierz ze sobą swobodny strój do ćwiczeń.<br /> Koszt kolejnych zajęć wynosi 25 zł miesięcznie od osoby (wpłata na konto Rady Rodziców).
newsa przygotował: Kamil Błoch","1","1"
"128","Apel piłkarzy do społeczności Traugutta","4","2010-09-17 17:55:00","&nbsp;<a href=""/lo/10_11/_foto/IMG_4636.jpg"" target=""_blank""><img style=""float: left; margin: 3px 7px; border: 0pt none;"" src=""/lo/10_11/_foto/mini/IMG_4636.jpg"" alt="""" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Rzeczywiście to kolejna nasza porażka, która szczególnie boli. Nie można odmówić chłopakom charakteru i talentu, lecz boisko jest okrutne. W poniedziałek kolejny mecz - stoimy pod ścianą - drużyna i jej coach. Jeśli przegramy - to o naszej przyszłości zadecyduje zarząd. Bądźcie z nami w tym trudnym dla nas czasie.
newsa przygotował: Coach Ireneusz Stasiak
<br /> Byliśmy z Wami i co.... 6:4 w plecy :( A miało być tak pięknie.","1","1"
"129","Kółko teatralne","4","2010-09-21 17:58:00","&nbsp;<a href=""http://traugutt.net/lo/10_11/kolko_teatralne/1/"" target=""_blank""><img style=""float: left; margin: 3px 7px; border: 0pt none;"" src=""http://traugutt.net/lo/10_11/kolko_teatralne/1/thumbs/DSC_3357.JPG"" alt="""" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Trwające 3 godziny aktorskie próby naszych zdolności rozpoczęły się dnia 18 września mniej więcej około 10 rano. Kiedy ostatnia spóźnialska wpadła do świetlicy, zmierzenie się z naszymi wewnętrznymi ""cenzorami"" zorganizował Kamil Błoch student 3 roku PWST w Krakowie. Z początku rozmowa w zaufanym kręgu, bieganie, ćwiczenia z tratwą, ""joga"" na podłodze świetlicy i etiudy o 3 tematach: śmierci, snu i narodzin. Na deser ćwiczenia z mickiewiczowskimi ""Dziadami"", a dokładniej strofą ""Ciemno wszędzie, głucho wszędzie..."".<!-- czytaj wiecej --><br /> W zajęciach uczestniczyło 9 osób: 7 z klas pierwszych oraz 2 osoby z klas drugich.<br /> Następne spotkanie odbędzie się 9 października o godzinie 10.00.<br /> Wszystkie osoby chętne i potwierdzające udział w kółku zobowiązane są do skontaktowania się z Izą Pawlak (kl. Ib) i wpłacenia 100zł za pierwszy semestr ćwiczeń do sekretariatu, na Radę Rodziców do 1 października.<br /> Uwaga!<br /> Ogłoszenie i prośba do osób, które chciałyby brać udział w zajęciach, a nie były na pierwszym spotkaniu:<br /> Brakuje nam jeszcze jednej osoby do rozpoczęcia oficjalnej działalności kółka, ponieważ jak na razie jest nas feralna liczba 9.<br /> Z góry dziękujemy.
newsa przygotowała: Anna Modlińska kl. Ib","1","1"
"130","Ekologicznie po raz czwarty","4","2010-09-22 18:00:00","&nbsp;<a href=""http://traugutt.net/lo/10_11/dbs/"" target=""_blank""><img src=""http://traugutt.net/lo/10_11/dbs/thumbs/dbs-9.jpg"" border=""0"" alt="""" hspace=""7"" vspace=""3"" align=""left"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Niespełna dziesięć stopni za oknem nie zniechęciło ponad setki cyklistów, jednej rolkarki, jednego monocyklisty (o teamie podróżującym hulajnogą nie wspomnę), by w środowy poranek dotrzeć do szkoły w ekologiczny sposób. Najwięcej kilometrów w drodze po wiedzę pokonali: Michał Kozieł (IIIA) ze Strzelec Wielkich, Radosław Antosz (IID) z Gidel oraz Stanisław Foremny (IIID) z Aleksandrii<!-- czytaj wiecej --><br /> Czwarty rok z rzędu patio zamieniło się w wielki rowerowy parking, na którym mechanik sponsora tegorocznej imprezy &ndash; firmy Rowery Kocot Bike ul. Okólna 76 &ndash; dokonywał drobnych napraw i regulacji.<br /> Szkolne boisko w trakcie wyjątkowo długiej przerwy stało się areną bike&rsquo;owej rywalizacji. Oto jej wyniki:<br /> - rzut pedałem<br /> I m. - Klaudia Mąkosa (IF) oraz Dawid Pośpiech (IIE) &ndash; po 6 cm<br /> III m. &ndash; Aleksander Żydek IIE &ndash; 7 cm<br /> - rowerowy strongman<br /> I miejsce &ndash; Adam Szymocha (IF) &ndash; 1.05.52<br /> II miejsce &ndash; Igor Węgrzyn (IIID) &ndash; 1.00.43<br /> III miejsce &ndash; Maxime Guidon (IIE) &ndash; 0.57.85<br /> - rowerowa strongwomen<br /> I miejsce &ndash; Paulina Zębik (IC) &ndash; 0.32.72<br /> II miejsce &ndash; Anna Szczerek (IC) &ndash; 0.14.67<br /> III miejsce &ndash; Marta Czapla (IE) &ndash; 0.03.52<br /> - stójka<br /> I miejsce &ndash; Łukasz Śledziona (IIIE) &ndash; 19.97<br /> II miejsce &ndash; Aleksander Morzyk (IIB) &ndash; 12.22<br /> III miejsce &ndash; Anna Modlińska (IB) &ndash; 8.41<br /> - wyścig żółwia<br /> I miejsce &ndash; Łukasz Śledziona (IIIE) &ndash; 2.12.92<br /> II miejsce &ndash; Szymon Strzelczyk (IIIE) &ndash; 1.16.41<br /> III miejsce &ndash; Adrian Orłowski (IIIG) &ndash; 0.50.83<br /> - slalom<br /> I miejsce &ndash; Tomasz Sikorski (IIIC) &ndash; 0.14.07<br /> II miejsce &ndash; Maciej Kowalski (IIE) &ndash; 0.16.13<br /> III miejsce &ndash; Szymon Strzelczyk (IIIE) - 0.16.66<br /> - jazda pod tyczką<br /> konkurencja &ndash; z powodów &bdquo;czasowych&rdquo; - nie została rozstrzygnięta, tyczki nie strącili: Szymon Strzelczyk (IIIE), Błażej Imiołczyk (IIIE), Maciej Kowalski (IIE), Sebastian Skalik (IID), Wojciech Drab (ID), Paweł Kierat (ID), Sebastian Chrzęstek (IIIE).<br /> Pamiątkowe dyplomy oraz nagrody zostaną wręczone jutro (w czwartek) na długiej przerwie w świetlicy.<br /> Bardzo serdecznie dziękuję za okazaną pomoc w organizacji imprezy: absolwentom &ndash; Albertowi Stęclikowi, Wojtkowi Szelągowi, Pawłowi Arabasowi i Jarkowi Respondkowi, uczniom &ndash; Filipowi Boreckiemu, Adrianowi Orłowskiemu, Mariuszowi Gollingowi, Kacprowi Kubiakowi, ekipie ze studia &ndash; Błażejowi Imiołczyklowi, Łukaszowi Śledzionie, Michałowi Klamce oraz wszystkim tym, którzy w jakikolwiek sposób pomagali, a których nie wymieniłem.","1","1"
"131","Miejskie Igrzyska Młodzieży Szkolnej","4","2010-09-24 18:01:00","&nbsp;<a href=""http://traugutt.net/lo/10_11/la/"" target=""_blank""><img src=""http://traugutt.net/lo/10_11/la/Foto%20Szymon%20Postrach/thumbs/IMG_0191.JPG"" border=""0"" alt="""" hspace=""7"" vspace=""3"" align=""left"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Dnia 23.09.2010r. odbyły się Miejskie Igrzyska Młodzieży Szkolnej. Współzawodnictwo podjęli uczniowie szkół średnich w Częstochowie. Młodzież rywalizowała między sobą w konkurencjach lekkoatletycznych, tj. w skoku w dal, w pchnięciu kulą, biegach na dystansie: 100, 400, 800 i 1500m. oraz w sztafecie 4x100m. Rywalizacja była zacięta, ale jednocześnie towarzyszyła temu dobra zabawa. Dodatkowo atmosfera na stadionie była niepowtarzalna. Kibice stanęli na wysokości zadania-wytrwale dopingowali swoich reprezentantów i nieustannie mobilizowali ich do walki o najwyższe trofeum<!-- czytaj wiecej --> Każdy z uczestników dał z siebie 200% normy, bowiem nagroda dla zwycięskiej drużyny była wyjątkowa. Szkoła, która po zsumowaniu punktów zdobytych spośród wszystkich konkurencji, stanęła na najwyższym stopniu podium i tym samym zapewniła sobie awans do kolejnego etapu, którym są zawody na szczeblu rejonowym. Nasi reprezentanci, choć w klasyfikacji ogólnej nie uplasowali się na I miejscu, to w oczach swoich szkolnych rówieśników na zawsze pozostaną mistrzami. Grupa dziewcząt zajęła III miejsce, chłopcy natomiast uplasowali się na miejscu IV. W konkurencjach indywidualnych uczniowie II LO im. R. Traugutta poszczycić się mogą: <br /> <br /> DZIEWCZĘTA: <br /> - I miejsce sztafeta 4x100m. <br /> - I miejsce dla Gabrieli Gmyz w biegu na 100m. <br /> - II miejsce dla Magdaleny Kostrubiec w biegu na 400m <br /> - III miejsce dla Pauliny Rokosy w biegu na 400m. <br /> - III miejsce dla Igi Matyi w skoku w dal <br /> <br /> CHŁOPCY: <br /> - I miejsce dla Karola Kołodziejczyka w pchnięciu kulą <br /> - II miejsce dla Michała Kozieł w biegu na 400m. <br /> - III miejsce sztafeta 4x100m. <br /> <br /> Podsumowując, zawody te możemy zaliczyć do udanych, a w przyszłości stawiajmy sobie za cel powiększyć ten dorobek o kolejne sukcesy.
newsa przygotowała: Iga Matyja kl. 1 F","1","1"
"132","Niedziela będzie dla nas","4","2010-09-24 18:03:00","&nbsp;<a href=""/radio/"" target=""_blank""><img src=""../../../../lo/10_11/_foto/mini/radio_traugutt.jpg"" border=""0"" alt="""" hspace=""7"" vspace=""3"" align=""left"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&bdquo;cH&amp;M&rdquo; to nowa propozycja Radia Traugutt na niedzielę między godziną 20 a 21. Przez cały czas trwania audycji możecie składać swoje muzyczne propozycje i pisać dedykacje, a duet Michał &lsquo;Chalski&rsquo; Prószyński i Marcin &lsquo;Johhnny&rsquo; Musiał przedstawią je na antenie. Więcej informacji już wkrótce w zakładce &bdquo;<a href=""../../../../radio/"" target=""_blank"">forum radia</a>&rdquo;. Musisz tego posłuchać!
newsa przygotował: Marcin Musiał kl. Ia","1","1"
"133","Konkurs ""Wypromuj Swoją Małą Ojczyznę""","4","2010-09-24 18:05:00","&nbsp;<a href=""/lo/10_11/_foto/rafal_pszczolkowski.jpg"" target=""_blank""><img style=""float: left; margin: 3px 7px; border: 0pt none;"" title=""Rafał Pszczółkowski"" src=""/lo/10_11/_foto/mini/rafal_pszczolkowski.jpg"" alt=""Rafał Pszczółkowski"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Uczeń kl. IIa - Rafał Pszczółkowski oraz pani prof. Wiesława Mecmajer udali się 20 września bieżącego roku do Regionalnego Ośrodka Doskonalenia Nauczycieli w Częstochowie na ogłoszenie wyników konkursu ""Wypromuj Swoją Małą Ojczyznę"". Dotyczył on zagadnienia patriotyzmu lokalnego i polegał na stworzeniu prezentacji multimedialnej promującej daną miejscowość/gminę/powiat etc. Z lekko pesymistycznym nastawieniem (uznanie pani prof. Mecmajer to jedna z cenniejszych i trudno osiągalnych wartości ;) i dozą humoru (""Nie założyłeś białej koszuli, ale.. przecież nie będziesz wychodził na środek"") zdołali się nieznacznie spóźnić, acz dotarli. <!-- czytaj wiecej --><br /> Gdy nastąpił moment odczytania wyników, oglądający sufit Rafał w niebieskiej (!) koszuli musiał podołać i na środku (!) odebrać nagrodę I miejsca szczebla wojewódzkiego, gdyż jak się okazało, jego prezentacja dotycząca Kamienicy Polskiej zyskała uznanie jury (podobno za poczucie humoru) i została tym samym nagrodzona (nie, nie śmiechem.. :). Uścisk ręki organizatorów - pani Poseł na Sejm RP Izabeli Leszczyny oraz pani Poseł do Parlamentu Europejskiego Małgorzaty Handzlik, a także gratulacje pani prof. Mecmajer (""Bo wiesz, ja nie mówiłam, że mi się ta praca nie podoba.."") i już można było udać się na poczęstunek. Nagroda, rzecz jasna, odebrana: pendrive, smycz, podkładka pod myszkę (wszystko z logo promującym województwo śląskie :) oraz zaproszenie na wyjazd studyjny do Parlamentu Europejskiego w Brukseli, ufundowany przez biuro poselskie europosłanki Małgorzaty Handzlik. <br /> Poczęstunek (""Jedz Rafał, taki chudy jesteś.."") wypadł bardzo sympatycznie, szczególnie ze względu na możliwość rozmowy z panią poseł Izabelą Leszczyną, która - jak się okazało - nie zagubiła w sali sejmowej swej spontaniczności i chęci zmieniania świata na lepsze. Na koniec zaproszenie do Warszawy na etap krajowy konkursu i nasza szkolna reprezentacja wróciła (punktualnie..) do szkoły. <br /> Morał z tej bajki jest krótki i niektórym znany - kto bierze udział w konkursach, ten jest doceniany :)","1","1"
"134","Mamy Mistrzostwo Województwa!","4","2010-09-26 18:11:00","&nbsp;<a href=""/lo/10_11/_foto/marek_dors.jpg"" target=""_blank""><img style=""float: left; margin: 3px 7px; border: 0pt none;"" title=""Marek Dors"" src=""/lo/10_11/_foto/mini/marek_dors.jpg"" alt=""Marek Dors"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Uczeń klasy I e Marek Dors 25.09 br. wziął udział w I Mistrzostwach Województwa Śląskiego w Nordic Walking, które odbyły się w Tychach przy ośrodku wypoczynkowym Paprocany. Na dystansie 7,5km rywalizowało 154 zawodników. Od początku wyścigu uformowała się trzyosobowa grupka, której przewodził Marek.<!-- czytaj wiecej --> Po około 1/3 dystansu z grupki odpadł jeden z faworytów, nie wytrzymując tempa. Dwaj liderzy do samego końca szli ""łeb w łeb"", ale na ostatnich metrach, a właściwie centymetrach, po morderczym wysiłku najlepszy okazał się uczeń Traugutta. Po ukończeniu wyścigu przez wszystkich zawodników zostały wręczone medale i puchary dla najlepszych, a Marek dodatkowo został uhonorowany fanfarami jako Mistrz Województwa Śląskiego. <br /> Dla niewiedzących: <br /> Nordic walking to forma rekreacji polegająca na marszach ze specjalnymi kijami. Wymyślony został w Finlandii w latach 20. XX wieku, jako całoroczny trening dla narciarzy biegowych. W Polsce funkcjonuje Polska Federacja Nordic Walking, wyłączny przedstawiciel International Nordic Walking Association - INWA (Międzynarodowa Federacja Nordic Walking).
newsa przygotował: W.Rajczyk - <a href=""http://www.podkowa-janow.pl/"" target=""_blank"">ULKS ""Run Podkowa"" Janów</a>","1","1"
